Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1985-08-31,188.3,7.80667,15.3567,108.0,10.33,448.32660833333,18.587030714167,36.563022975,10.738799808877
1985-07-31,192.5,7.77333,15.4833,107.8,10.31,459.17678571429,18.541987967254,36.932841175325,10.997563956793
1985-06-30,188.9,7.74,15.61,107.6,10.16,451.4271105948,18.496801672862,37.304273141264,10.810049845861
1985-05-31,184.9,7.71333,15.87,107.3,10.85,443.10345852749,18.48460356822,38.031648928239,10.60812046786
1985-04-30,180.6,7.68667,16.13,106.9,11.43,434.41817960711,18.489641133115,38.799364546305,10.397118719817
1985-03-31,179.4,7.66,16.39,106.4,11.86,433.55955451128,18.51207462406,39.610039567669,10.373217214925
1985-02-28,180.9,7.61667,16.4733,106.0,11.51,438.83438773585,18.476819878585,39.96158385566,10.494935172607
1985-01-31,171.6,7.57333,16.5567,105.5,11.38,418.24694218009,18.458753581706,40.354249111848,9.9970011777305
1984-12-31,164.5,7.53,16.64,105.3,11.5,401.70337606838,18.388002564103,40.634311111111,9.5950548011335
1984-11-30,166.3,7.48,16.6133,105.3,11.57,406.09891452991,18.265904273504,40.569110623932,9.6919732217831
1984-10-31,164.8,7.43,16.5867,105.3,12.16,402.43596581197,18.143805982906,40.504154333333,9.5950707030485
1984-09-30,166.1,7.38,16.56,105.0,12.52,406.76940857143,18.073198285714,40.554493714286,9.6873413136281
1984-08-31,164.4,7.35667,16.44,104.5,12.72,404.53255119617,18.102265714163,40.453255119617,9.6230632573732
1984-07-31,151.1,7.33333,16.32,104.1,13.36,373.23441786744,18.114170440634,40.312281268012,8.8683022140433
1984-06-30,153.1,7.31,16.2,103.7,13.56,379.63337415622,18.126191803279,40.170219864995,9.010185512291
1984-05-31,156.6,7.26667,15.8867,103.4,13.41,389.43875628627,18.071027631818,39.507641695358,9.231831816896
1984-04-30,157.6,7.22333,15.5733,103.1,12.63,393.06601745878,18.015517486615,38.840958183317,9.3056434045948
1984-03-31,157.4,7.18,15.26,102.6,12.32,394.48029824561,17.99471754386,38.245040350877,9.3267470665082
1984-02-29,157.3,7.15,14.85,102.4,11.84,394.99965527344,17.954529785156,37.290177246094,9.324529645728
1984-01-31,166.4,7.12,14.44,101.9,11.67,419.90117369971,17.966925220805,36.438539352306,9.8949318092025
1983-12-31,164.4,7.09,14.03,101.3,11.83,417.31146692991,17.997191609082,35.613624580454,9.8150109036087
1983-11-30,165.2,7.06,13.7867,101.2,11.69,419.75654940711,17.938748418972,35.030615131423,9.8535816493643
1983-10-31,167.7,7.03,13.5433,101.0,11.54,426.95257722772,17.897892772277,34.480303155446,10.00339179945
1983-09-30,167.2,7.0,13.3,100.7,11.65,426.94777358491,17.87460774578,33.961754716981,9.9842024580288
1983-08-31,162.4,6.98,13.0633,100.2,11.85,416.76021556886,17.912477245509,33.523791404192,9.7280569356652
1983-07-31,167.0,6.96,12.8267,99.9,11.38,429.85198198198,17.914789189189,33.015463576577,10.014475995571
1983-06-30,166.4,6.94,12.59,99.5,10.85,430.02944321608,17.935122211055,32.536482512563,10.00011790313
1983-05-31,164.1,6.93,12.5333,99.2,10.38,425.36804334677,17.963440221774,32.48790553125,9.8744565046684
1983-04-30,157.7,6.92,12.4767,98.6,10.4,411.26592596349,18.046672210953,32.537993522312,9.5315812841604
1983-03-31,151.9,6.91,12.42,97.9,10.51,398.9725648621,18.149443207354,32.621719918284,9.2328297051905
1983-02-28,146.8,6.89667,12.4933,97.9,10.72,385.57717262513,18.114431329213,32.814245849847,8.9104934366241
1983-01-31,144.3,6.88333,12.5667,97.8,10.46,379.3983404908,18.097879272699,33.040783960123,8.7567832241347
1982-12-31,139.4,6.87,12.64,97.6,10.54,367.26615368852,18.099845594262,33.301608196721,8.4677384014005
1982-11-30,138.1,6.86333,12.9467,98.0,10.55,362.35608061224,18.008467478265,33.970423380612,8.3474769381554
1982-10-31,132.7,6.85667,13.2533,98.2,10.91,347.47805804481,17.954350989104,34.70407646334,7.9998409945346
1982-09-30,122.4,6.85,13.56,97.9,12.34,321.48941368744,17.991850357508,35.615984065373,7.3988382003233
1982-08-31,109.7,6.83667,13.7633,97.7,13.06,288.72209109519,17.993597616479,36.223963139202,6.6434227521661
1982-07-31,109.4,6.82333,13.9667,97.5,13.95,288.52314461538,17.995325670462,36.834700218462,6.6386531002088
1982-06-30,109.7,6.81,14.17,97.0,14.3,290.80565257732,18.052748350515,37.563501340206,6.6921339881976
1982-05-31,116.4,6.78,14.3833,95.8,13.62,312.43193736952,18.198355114823,38.606548838205,7.1926124844646
1982-04-30,116.3,6.75,14.5967,94.9,13.87,315.12397997893,18.289654899895,39.550904544784,7.2590726254261
1982-03-31,110.8,6.72,14.81,94.5,13.86,301.49207619048,18.28544,40.298715238095,6.950673793536
1982-02-28,114.5,6.69,14.9933,94.6,14.43,311.23060782241,18.18456564482,40.754356963002,7.1818234505467
1982-01-31,117.3,6.66,15.1767,94.3,14.59,319.85582926829,18.160612301166,41.384108815483,7.388659973376
1981-12-31,123.8,6.63,15.36,94.0,13.72,338.65753404255,18.13650606383,42.017606808511,7.8325621371419
1981-11-30,122.9,6.59333,15.33,93.7,13.39,337.27196478122,18.09394111921,42.069806510139,7.8107525657161
1981-10-31,119.8,6.55667,15.3,93.4,15.15,329.82068736617,18.051130269058,42.122341541756,7.6491417133192
1981-09-30,118.3,6.52,15.27,93.2,15.32,326.38995386266,17.988693991416,42.12996276824,7.5811630519232
1981-08-31,129.6,6.47667,15.1833,92.3,14.94,361.05324377031,18.043385126002,42.299226204767,8.3998063165664
1981-07-31,129.1,6.43333,15.0967,91.6,14.28,362.4087871179,18.059607454913,42.37937053821,8.4453194678755
1981-06-30,132.3,6.39,15.01,90.6,13.47,375.49105629139,18.135962582781,42.601063907285,8.7653407443049
1981-05-31,131.7,6.35333,14.8667,89.8,14.1,377.11811024499,18.192526980735,42.570249123608,8.8184834665481
1981-04-30,134.4,6.31667,14.7233,89.1,13.68,387.87296969697,18.22965440101,42.490848919192,9.0855612307887
1981-03-31,133.2,6.28,14.58,88.5,13.12,387.01598644068,18.246699661017,42.362560677966,9.0810968838546
1981-02-28,128.4,6.24,14.66,87.9,13.19,375.61601365188,18.254236177474,42.885753583618,8.8298993538313
1981-01-31,133.0,6.2,14.74,87.0,12.57,393.09755172414,18.324848275862,43.565848965517,9.259404530878
1980-12-31,133.5,6.16,14.82,86.3,12.84,397.77585747393,18.354301738123,44.157589571263,9.3899020849217
1980-11-30,135.7,6.13,14.76,85.5,12.68,408.11417894737,18.435813684211,44.390311578947,9.6540436632334
1980-10-31,130.2,6.1,14.7,84.8,11.75,394.80539858491,18.497027122642,44.574803066038,9.3578410467571
1980-09-30,126.5,6.07,14.64,84.0,11.51,387.23908928571,18.581353928571,44.815654285714,9.1960401317432
1980-08-31,123.5,6.02667,14.74,83.3,11.1,381.2324909964,18.603744263265,45.500946698679,9.0710059816184
1980-07-31,119.8,5.98333,14.84,82.7,10.25,372.49398065296,18.60396001052,46.141992261185,8.8808655272958
1980-06-30,114.6,5.94,14.94,82.7,9.78,356.32562756953,18.469234099154,46.452922128174,8.5120779623067
1980-05-31,107.7,5.89333,15.0567,81.8,10.18,338.55587163814,18.525733286919,47.330865297066,8.1042258071765
1980-04-30,103.0,5.84667,15.1733,81.0,11.47,326.97922222222,18.56057873,48.168483811111,7.8440245047192
1980-03-31,104.7,5.8,15.29,80.1,12.75,336.11052808989,18.619303370787,49.084335955056,8.0811509007855
1980-02-29,115.3,5.75,15.1467,78.9,12.41,375.76839923954,18.739534220532,49.363843996198,9.0544760921925
1980-01-31,110.9,5.7,15.0033,77.8,10.8,366.53875449871,18.839232647815,49.58783494473,8.8509341807291
1979-12-31,107.8,5.65,14.86,76.7,10.39,361.40266232073,18.941790743155,49.818585919166,8.7452044046693
1979-11-30,103.7,5.60333,14.7833,75.9,10.65,351.32166403162,18.98332902332,50.083833711462,8.5187843029836
1979-10-31,104.5,5.55667,14.7067,75.2,10.3,357.32746675532,19.000486265027,50.288113448138,8.6818433068993
1979-09-30,108.6,5.51,14.63,74.6,9.33,374.33371849866,18.992438203753,50.428197989276,9.112758990741
1979-08-31,107.4,5.45333,14.4133,73.8,9.03,374.21041463415,19.000864808537,50.219804182927,9.127165797215
1979-07-31,102.7,5.39667,14.1967,73.1,8.95,361.26094801642,18.983506527086,49.938785790698,8.8274980455424
1979-06-30,101.7,5.34,13.98,72.3,8.91,361.70174688797,18.992009128631,49.720653112033,8.853937764694
1979-05-31,99.73,5.29333,13.7533,71.5,9.25,358.66395062937,19.036665494685,49.461675646154,8.794383289815
1979-04-30,102.1,5.24667,13.5267,70.6,9.18,371.8681572238,19.109397693059,49.266885429178,9.1330635662174
1979-03-31,100.1,5.2,13.3,69.8,9.12,368.76237679083,19.156487106017,48.996399713467,9.0707850296608
1979-02-28,98.23,5.15667,12.9767,69.1,9.1,365.53927597685,19.189304878871,48.289662247467,9.0037403710456
1979-01-31,99.71,5.11333,12.6533,68.3,9.1,375.39282122987,19.250901359736,47.637729263543,9.25763691914
1978-12-31,96.11,5.07,12.33,67.7,9.01,365.04622289513,19.256938404727,46.831962629247,9.0119418191338
1978-11-30,94.71,5.05333,12.0767,67.4,8.81,361.32989154303,19.27905375178,46.074043936202,8.9284189022932
1978-10-31,100.6,5.03667,11.8233,67.1,8.64,385.51689120715,19.301405173323,45.30896480924,9.5336083582088
1978-09-30,103.9,5.02,11.57,66.5,8.42,401.75552030075,19.41109443609,44.73831924812,9.9418874730044
1978-08-31,103.9,4.98333,11.4567,66.0,8.41,404.79912272727,19.415280195,44.635823959091,10.023970854004
1978-07-31,97.19,4.94667,11.3433,65.7,8.64,380.38568356164,19.360453228767,44.395811547945,9.4255240477874
1978-06-30,97.66,4.91,11.23,65.2,8.46,385.15636104294,19.364301993865,44.289432055215,9.5496789810417
1978-05-31,97.41,4.87333,11.1267,64.5,8.35,388.33968976744,19.428266711163,44.358271493023,9.6349107285984
1978-04-30,92.71,4.83667,11.0233,63.9,8.15,373.07287464789,19.463168812676,44.358690746479,9.2625887208668
1978-03-31,88.82,4.8,10.92,63.4,8.04,360.23794921136,19.467936908517,44.289556466877,8.9504200776339
1978-02-28,88.98,4.75667,10.91,62.9,8.03,363.75561558029,19.445554326391,44.600739109698,9.0452635707047
1978-01-31,90.25,4.71333,10.9,62.5,7.96,371.308716,19.39169540592,44.8450416,9.2414622609347
1977-12-31,93.82,4.67,10.89,62.1,7.69,388.48278550725,19.337184057971,45.092491304348,9.6782665825359
1977-11-30,94.28,4.61333,10.83,61.9,7.58,391.64886785137,19.164249804039,44.988939741519,9.7662999836602
1977-10-31,93.74,4.55667,10.77,61.6,7.52,391.30210811688,19.021064401461,44.957581655844,9.7666662995565
1977-09-30,96.23,4.5,10.71,61.4,7.34,403.00465749186,18.84569218241,44.852747394137,10.067742820071
1977-08-31,97.75,4.45333,10.6133,61.2,7.4,410.708125,18.711189916176,44.593028573529,10.268385666711
1977-07-31,100.2,4.40667,10.5167,61.0,7.33,422.38242295082,18.575847821803,44.332028218033,10.567692447775
1977-06-30,99.29,4.36,10.42,60.7,7.28,420.61501334432,18.469951235585,44.141488962109,10.530023959091
1977-05-31,98.76,4.30333,10.3067,60.3,7.46,421.14506865672,18.350812153731,43.951153089552,10.548486693557
1977-04-30,99.05,4.24667,10.1933,60.0,7.37,424.4936325,18.1997412855,43.684916145,10.636037409141
1977-03-31,100.6,4.19,10.08,59.5,7.46,434.75938487395,18.107771596639,43.562371764706,10.895746511663
1977-02-28,101.0,4.14333,10.0233,59.1,7.39,439.44228426396,18.027271283756,43.610513345178,11.014841854223
1977-01-31,103.8,4.09667,9.96667,58.5,7.21,456.25689230769,18.007070549231,43.808881318462,11.437961346788
1976-12-31,104.7,4.05,9.91,58.2,6.87,462.58510824742,17.893693298969,43.784321134021,11.597589726583
1976-11-30,101.2,3.98333,9.79,58.0,7.29,448.66322068966,17.659818842586,43.403289827586,11.248855860508
1976-10-31,101.9,3.91667,9.67,57.9,7.41,452.54687564767,17.394276461658,42.945321761658,11.345696136317
1976-09-30,105.5,3.85,9.55,57.6,7.59,470.975078125,17.1872421875,42.6332890625,11.80599094954
1976-08-31,103.3,3.82,9.45,57.4,7.77,462.76060452962,17.112734843206,42.333859756098,11.597986002509
1976-07-31,104.2,3.79,9.35,57.1,7.83,469.24490017513,17.067544833625,42.105948336252,11.75749048869
1976-06-30,101.8,3.76,9.25,56.8,7.86,460.85827816901,17.021877464789,41.875629401408,11.543841631417
1976-05-31,101.2,3.73667,9.05333,56.5,7.9,460.57463362832,17.006081188142,41.202906599469,11.532053585609
1976-04-30,101.9,3.71333,8.85667,56.1,7.56,467.06709625668,17.020355844385,40.595281054011,11.689164132206
1976-03-31,101.1,3.69,8.66,55.9,7.73,465.05819141324,16.973933989267,39.835845080501,11.631754403567
1976-02-29,100.6,3.68667,8.42667,55.8,7.79,463.58751612903,16.989007833871,38.831998156452,11.58609299445
1976-01-31,96.86,3.68333,8.19333,55.6,7.74,447.95833705036,17.034672533633,37.892530267446,11.185051362622
1975-12-31,88.7,3.68,7.96,55.5,8.0,410.95908648649,17.049937297297,36.879755675676,10.250368416257
1975-11-30,90.07,3.69,7.89333,55.3,8.05,418.81572748644,17.158099638336,36.703128080832,10.435859457948
1975-10-31,88.57,3.7,7.82667,54.9,8.14,414.84155245902,17.329950819672,36.658325995082,10.327599777501
1975-09-30,84.67,3.71,7.76,54.6,8.43,398.75383021978,17.472265384615,36.545762637363,9.9189053565594
1975-08-31,85.71,3.71,7.82667,54.3,8.4,405.8818359116,17.568797237569,37.063390370718,10.089769593328
1975-07-31,92.49,3.71,7.89333,54.2,8.06,438.79679169742,17.60121199262,37.448025514207,10.902767048239
1975-06-30,92.4,3.71,7.96,53.6,7.86,443.27693283582,17.798240485075,38.187060447761,11.011354609248
1975-05-31,90.1,3.69667,8.12333,53.2,8.06,435.49293045113,17.86763208891,39.263626933647,10.818139119336
1975-04-30,84.72,3.68333,8.28667,52.9,8.23,411.81126805293,17.904117067486,40.280265352174,10.233076136606
1975-03-31,83.78,3.67,8.45,52.7,7.73,408.78757912713,17.907023339658,41.230067362429,10.163796767444
1975-02-28,80.1,3.64667,8.59667,52.5,7.39,392.32064571429,17.860972897714,42.105507183429,9.7622467161665
1975-01-31,72.56,3.62333,8.74333,52.1,7.5,358.11911401152,17.882906964875,43.152612914971,8.9209955084042
1974-12-31,67.07,3.6,8.89,51.9,7.43,332.29889653179,17.836231213873,44.045582080925,8.2890600559231
1974-11-30,71.74,3.59667,8.96333,51.5,7.68,358.19712349515,17.958138390874,44.753819667379,8.9489845127556
1974-10-31,69.44,3.59333,9.03667,51.1,7.9,349.42724383562,18.081903774364,45.473195442857,8.7449838338096
1974-09-30,68.12,3.59,9.11,50.6,8.04,346.1721083004,18.243656324111,46.295183596838,8.6804213056463
1974-08-31,76.03,3.56,8.98667,50.0,8.04,391.0055634,18.3082968,46.2164667426,9.8241957231412
1974-07-31,79.31,3.53,8.86333,49.4,7.81,412.82781558704,18.374507489879,46.135785685628,10.394141805327
1974-06-30,89.79,3.5,8.74,49.0,7.54,471.19409816327,18.367071428571,45.86520122449,11.888498820079
1974-05-31,89.67,3.48,8.61333,48.6,7.58,474.43732777778,18.412422222222,45.572491005556,11.99543694733
1974-04-30,92.46,3.46,8.48667,48.0,7.51,495.31399875,18.53543625,45.463621606875,12.550411048541
1974-03-31,97.44,3.44,8.36,47.8,7.21,524.1762376569,18.50540083682,44.972427615063,13.31036423914
1974-02-28,93.45,3.42,8.29333,47.2,6.96,509.10253283898,18.631681779661,45.180902179449,12.957321280205
1974-01-31,96.11,3.4,8.22667,46.6,6.99,530.33539248927,18.761214592275,45.394800367597,13.530721892514
1973-12-31,94.78,3.38,8.16,46.2,6.74,527.52455454545,18.812333766234,45.416758441558,13.493329686206
1973-11-30,102.0,3.34333,8.00333,45.9,6.73,571.42,18.729859103922,44.835910084314,14.651845159711
1973-10-31,109.8,3.30667,7.84667,45.6,6.79,619.16364473684,18.646355638816,44.247475375658,15.913516308933
1973-09-30,105.6,3.27,7.69,45.2,7.09,600.74952212389,18.602755088496,43.747763495575,15.475308601806
1973-08-31,103.8,3.25333,7.53667,45.1,7.4,591.81880709534,18.548958378492,42.970549603769,15.278501094706
1973-07-31,105.8,3.23667,7.38333,44.3,7.13,614.11526410835,18.787225443115,42.856480651693,15.889518573989
1973-06-30,104.8,3.22,7.23,44.2,6.9,609.68704072398,18.732750678733,42.061424660633,15.808323047682
1973-05-31,107.2,3.20333,7.08667,43.9,6.85,627.91117995444,18.763122388838,41.509322030296,16.314338759669
1973-04-30,110.3,3.18667,6.94333,43.6,6.67,650.51448853211,18.793971035092,40.949562680505,16.935740066051
1973-03-31,112.4,3.17,6.8,43.3,6.71,667.49246189376,18.825187759815,40.382106235566,17.41214205829
1973-02-28,114.2,3.16333,6.67333,42.9,6.64,684.50521678322,18.960734565734,39.99938002028,17.889889599194
1973-01-31,118.4,3.15667,6.54667,42.6,6.46,714.6774084507,19.054060261268,39.516529979577,18.712530467302
1972-12-31,117.5,3.15,6.42,42.5,6.36,710.91370588235,19.058537647059,38.843114823529,18.645719442074
1972-11-30,115.1,3.12667,6.32667,42.4,6.28,698.03535141509,18.961999932311,38.368716913443,18.338894714968
1972-10-31,109.6,3.10333,6.23333,42.3,6.48,666.25140425532,18.864944985106,37.892015197872,17.533183854159
1972-09-30,109.4,3.08,6.14,42.1,6.55,668.19493111639,18.81206935867,37.501982422803,17.613854552912
1972-08-31,111.0,3.07667,6.08333,42.0,6.21,679.58164285714,18.836472550714,37.244318877857,17.94340468803
1972-07-31,107.2,3.07333,6.02667,41.9,6.11,657.88307398568,18.860930856086,36.985486805012,17.398690031138
1972-06-30,108.0,3.07,5.97,41.7,6.11,665.97151079137,18.930856834532,36.813425179856,17.64085731574
1972-05-31,107.7,3.07,5.91667,41.6,6.13,665.71803605769,18.976363701923,36.572274209856,17.662646200373
1972-04-30,108.8,3.07,5.86333,41.5,6.19,674.13790843373,19.022089879518,36.329899105301,17.915161678498
1972-03-31,107.7,3.07,5.81,41.4,6.07,668.93406521739,19.068036956522,36.086415217391,17.805643849615
1972-02-29,105.2,3.07,5.77333,41.3,6.08,654.98844552058,19.11420653753,35.945479488378,17.464147605486
1972-01-31,103.3,3.07,5.73667,41.1,5.95,646.28853284672,19.207219708029,35.891036183212,17.262996797035
1971-12-31,99.17,3.07,5.7,41.1,5.93,620.44950437956,19.207219708029,35.661613138686,16.603557212925
1971-11-30,92.78,3.07667,5.61,40.9,5.81,583.30944792176,19.343076946944,35.27016601467,15.638712654327
1971-10-31,97.29,3.08333,5.52,40.9,5.93,611.66389511002,19.384948480929,34.704334474328,16.428862709159
1971-09-30,99.4,3.09,5.43,40.8,6.14,626.46119117647,19.474497794118,34.222175735294,16.856792547836
1971-08-31,97.24,3.09333,5.39333,40.8,6.58,612.84795,19.495484874265,33.991065756618,16.519449443052
1971-07-31,99.0,3.09667,5.35667,40.7,6.73,625.47324324324,19.564487153071,33.842967251351,16.889414708693
1971-06-30,99.72,3.1,5.32,40.6,6.52,631.5739182266,19.633766009852,33.694075862069,17.083166880071
1971-05-31,101.6,3.10333,5.28667,40.3,6.39,648.27102729529,19.80117054268,33.73223417196,17.564153279699
1971-04-30,103.0,3.10667,5.25333,40.1,5.83,660.48172069825,19.921347060599,33.686683862095,17.92411044796
1971-03-31,99.6,3.11,5.22,40.0,5.7,640.27611,19.99255725,33.5566395,17.402902607189
1971-02-28,97.11,3.12,5.19,39.9,6.11,625.83379172932,20.107109774436,33.447403759399,17.034534781502
1971-01-31,93.49,3.13,5.16,39.8,6.24,604.01821884422,20.222237939698,33.337619095477,16.461793943492
1970-12-31,90.05,3.14,5.13,39.8,6.39,581.79313944724,20.286845728643,33.143795728643,15.873840687206
1970-11-30,84.28,3.15667,5.20667,39.6,6.84,547.26451818182,20.497549675,33.809038311364,14.950761908792
1970-10-31,84.37,3.17333,5.28333,39.4,7.33,550.62988401015,20.71032748401,34.480969362183,15.06418540409
1970-09-30,82.58,3.19,5.36,39.2,7.39,541.69741377551,20.925342091837,35.15982244898,14.842661145242
1970-08-31,77.92,3.18667,5.41333,39.0,7.53,513.75053538462,21.010695823846,35.69175033,14.100456516815
1970-07-31,75.72,3.18333,5.46667,39.0,7.46,499.24525846154,20.988674176154,36.043437362308,13.72649974436
1970-06-30,75.59,3.18,5.52,38.8,7.84,500.95713943299,21.074794329897,36.58266185567,13.799691797725
1970-05-31,76.06,3.17667,5.55667,38.6,7.91,506.68373937824,21.161806920466,37.016491376425,13.983836060789
1970-04-30,85.95,3.17333,5.59333,38.5,7.39,574.05446883117,21.19446500961,37.357487866753,15.873067819354
1970-03-31,88.65,3.17,5.63,38.2,7.07,596.7374960733,21.338498167539,37.897711256544,16.531690813944
1970-02-28,87.16,3.16667,5.68,38.0,7.24,589.79566421053,21.428272556053,38.435513684211,16.37258678716
1970-01-31,90.31,3.16333,5.73,37.8,7.79,614.34452619048,21.518928911905,38.979007142857,17.09054139514
1969-12-31,91.11,3.16,5.78,37.7,7.65,621.43061777188,21.553295490716,39.423432891247,17.326929913743
1969-11-30,96.21,3.15667,5.81667,37.5,7.14,659.7158184,21.6454124568,39.8851388568,18.437760084691
1969-10-31,95.52,3.15333,5.85333,37.3,7.1,658.49644182306,21.738448334316,40.351727154692,18.448662031815
1969-09-30,94.51,3.15,5.89,37.1,7.16,655.04600781671,21.832556603774,40.823415363881,18.398046344677
1969-08-31,94.18,3.14333,5.87333,37.0,6.69,654.52300054054,21.845208996486,40.817897374865,18.429515590208
1969-07-31,94.71,3.13667,5.85667,36.8,6.72,661.7835513587,21.917396389402,40.923322476359,18.681708207193
1969-06-30,99.14,3.13,5.84,36.6,6.57,696.52350983607,21.990302459016,41.029829508197,19.713341583758
1969-05-31,104.6,3.12,5.83333,36.4,6.32,738.92141208791,22.040485714286,41.208149529396,20.972258271972
1969-04-30,101.3,3.11,5.82667,36.3,6.17,717.58073553719,22.030366115702,41.274493033884,20.428608081932
1969-03-31,99.3,3.1,5.82,36.1,6.3,707.31032409972,22.081188365651,41.455650415512,20.202287616482
1969-02-28,101.5,3.09,5.8,35.8,6.19,729.03934357542,22.19439972067,41.659391061453,20.895729901987
1969-01-31,102.0,3.08,5.78,35.6,6.04,736.74657303371,22.246857303371,41.74897247191,21.194968072847
1968-12-31,106.5,3.07,5.76,35.5,6.03,771.417,22.237090985915,41.721708169014,22.277872995435
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,765.60594915254,22.203080992373,41.597463195763,22.195529227158
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,756.11977903683,22.168805463739,41.472441441076,22.004606927957
1968-09-30,101.3,3.03,5.66,35.1,5.46,742.11341025641,22.197469230769,41.464579487179,21.680275633293
1968-08-31,98.11,3.01667,5.63,35.0,5.42,720.79735114286,22.162957346571,41.362644857143,21.137766793618
1968-07-31,100.3,3.00333,5.6,34.9,5.5,738.99832951289,22.128174007736,41.260126074499,21.753537415671
1968-06-30,100.5,2.99,5.57,34.7,5.72,744.73975504323,22.156934005764,41.275626224784,22.004623431347
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,729.45489652174,22.186027453043,41.19195354,21.63022714278
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,715.13046889535,22.150805606686,40.987732350872,21.277356015672
1968-03-31,89.09,2.95,5.44,34.3,5.74,667.88669125364,22.11545335277,40.782395335277,19.934711308296
1968-02-29,90.75,2.94,5.40333,34.2,5.56,682.32059210526,22.104931578947,40.625931955263,20.424992376214
1968-01-31,95.04,2.93,5.36667,34.1,5.53,716.67127741935,22.094348093842,40.468626308798,21.511535896332
1967-12-31,95.3,2.92,5.33,33.9,5.7,722.8715840708,22.148846017699,40.42922920354,21.751597808724
1967-11-30,92.66,2.92,5.32,33.8,5.75,704.92602781065,22.214375147929,40.472765680473,21.263102968336
1967-10-31,95.66,2.92,5.31,33.7,5.48,729.90850860534,22.280293175074,40.516560534125,22.068199194184
1967-09-30,95.81,2.92,5.3,33.6,5.3,733.22879732143,22.346603571429,40.560616071429,22.219145488665
1967-08-31,94.49,2.91333,5.31,33.5,5.28,725.2854958209,22.362112324478,40.758450447761,22.030627049126
1967-07-31,93.01,2.90667,5.32,33.4,5.16,716.0628260479,22.377790932036,40.957469461078,21.804196245666
1967-06-30,91.43,2.9,5.33,33.3,5.02,706.01257567568,22.393486486486,41.157683783784,21.552097609793
1967-05-31,92.59,2.9,5.37,33.2,4.85,717.12349427711,22.460936746988,41.59145873494,21.948477389658
1967-04-30,90.96,2.9,5.41,33.1,4.59,706.62729425982,22.528794561934,42.027854682779,21.686025566746
1967-03-31,89.42,2.9,5.45,33.0,4.54,696.76876909091,22.597063636364,42.466895454545,21.443898602019
1967-02-28,87.36,2.89,5.48333,32.9,4.63,682.7861106383,22.587589969605,42.856473947416,21.074443163678
1967-01-31,84.45,2.88,5.51667,32.9,4.58,660.04220516717,22.509432218845,43.11705188845,20.432242125384
1966-12-31,81.33,2.87,5.55,32.9,4.84,635.65698693009,22.431274468085,43.377551671733,19.736473752792
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,632.99962340426,22.483405687842,43.27336738997,19.711251211929
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,602.83073161094,22.535458749848,43.169104950456,18.825409371316
1966-09-30,77.81,2.89,5.51,32.7,5.18,611.86500275229,22.725740366972,43.328314678899,19.161676250615
1966-08-31,80.65,2.87,5.49333,32.7,5.22,634.19756422018,22.568468807339,43.197228833945,19.91390386401
1966-07-31,85.84,2.85,5.47667,32.5,5.02,679.16343876923,22.549112307692,43.331244527077,21.381702007433
1966-06-30,86.06,2.83,5.46,32.4,4.81,683.00562777778,22.459980555556,43.332683333333,21.555253383226
1966-05-31,86.78,2.81333,5.42,32.3,4.78,690.8520873065,22.3968069,43.148401857585,21.852177976763
1966-04-30,91.6,2.79667,5.38,32.3,4.75,729.22391331269,22.264177310526,42.829963467492,23.113696462616
1966-03-31,88.88,2.78,5.34,32.1,4.87,711.97863925234,22.269358878505,42.776394392523,22.61111258229
1966-02-28,92.69,2.76,5.29,32.0,4.83,744.8191846875,22.17823875,42.5082909375,23.700027145579
1966-01-31,93.32,2.74,5.24,31.8,4.61,754.59784528302,22.156001886792,42.371332075472,24.058483388422
1965-12-31,91.73,2.72,5.19,31.8,4.62,741.74089528302,21.994279245283,41.967025471698,23.694111549106
1965-11-30,92.15,2.7,5.12,31.7,4.45,747.48766088328,21.901429022082,41.53159873817,23.925461156674
1965-10-31,91.39,2.68,5.05,31.7,4.35,741.32281419558,21.739196214511,40.963783911672,23.775745523313
1965-09-30,89.38,2.66,4.98,31.6,4.29,727.31277911392,21.645244936709,40.52380443038,23.374146831649
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,703.7959528481,21.509595976899,40.144036166772,22.665971845964
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,690.9390028481,21.37402839019,39.764349276266,22.300781712174
1965-06-30,85.04,2.61,4.84,31.6,4.21,691.99685316456,21.23837943038,39.384581012658,22.385342986458
1965-05-31,89.28,2.59,4.78667,31.4,4.21,731.12643057325,21.209872929936,39.198711373567,23.708808308862
1965-04-30,87.97,2.57,4.73333,31.4,4.2,720.39865700637,21.046090127389,38.761902639172,23.420551954771
1965-03-31,86.83,2.55,4.68,31.3,4.21,713.33480415335,20.949023961661,38.447620447284,23.253528200035
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,714.96180288462,20.878780220192,38.213739972115,23.372068272751
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,709.76957307692,20.7414745875,37.856547527885,23.269335081922
